customer_id,sale_amount
382,6946
383,4422
384,5256
385,2371
386,9826
387,1565
388,3037
389,9160
390,722
391,8522
392,4445
393,5682
394,8627
395,5301
396,1021
397,286
398,4078
399,7809
400,1055
401,3734
402,8433
403,2571
404,6638
405,5997
406,3909
407,9301
408,4618
409,5730
410,3392
411,6239
412,5983
413,7624
414,7596
415,9091
416,7867
417,9612
418,5214
419,3178
420,2693
421,6826
422,2619
423,8043
424,187
425,5907
426,8672
427,6790
428,714
429,2927
430,1479
431,4999
432,6207
433,9057
434,4442
435,2360
436,1750
437,400
438,8839
439,3657
440,9641
441,5125
442,9481
443,831
444,6543
445,6335
446,8930
447,8563
448,2689
449,8435
450,1819
451,1501
452,2424
453,6476
454,5565
455,9070
456,4383
457,5185
458,781
459,9811
460,3209
461,2757
462,4899
463,4938
464,8966
465,4778
466,5952
467,2295
468,6467
469,3191
470,254
471,7964
472,7024
473,5927
474,8904
475,2899
476,8557
477,583
478,3042
479,5255
480,8932
481,2471
482,2785
483,565
484,2011
485,8537
486,132
487,6236
488,1142
489,6129
490,5058
491,3642
492,8818
493,2626
494,9922
495,4165
496,2172
497,1841
498,5445
499,8039
500,1859
501,1298
502,6345
503,4401
504,5039
505,2025
506,5798
507,7872
508,8271
509,2081
510,9202
511,8602
512,4147
513,5976
514,7570
515,9689
516,5754
517,1452
518,1231
519,1539
520,8207
521,5212
522,4446
523,3803
524,2858
525,5424
526,7187
527,8394
528,9300
529,5534
530,5387
531,8180
532,6703
533,5239
534,2995
535,3319
536,7685
537,3707
538,5810
539,5836
540,6812
541,9764
542,6352
543,3587
544,2629
545,7336
546,9382
547,2190
548,7166
549,4484
550,5489
551,2030
552,5343
553,4465
554,7381
555,4419
556,2481
557,9031
558,4493
559,3938
560,5535
561,2450
562,9296
563,2119
564,4489
565,4908
566,9510
567,7604
568,6673
569,6644
570,455
571,9106
572,5493
573,6811
574,5618
575,1656
576,8204
577,9052
578,8565
579,3539
580,7053
581,5869
582,5514
583,1083
584,6649
585,2933
586,272
587,4475
588,9257
589,4231
590,2239
591,5572
592,9585
593,6893
594,7897
595,8012
596,5650
597,292
598,714
599,3702
600,2079
601,4501
602,5451
603,391
604,3527
605,7589
606,8536
607,4636
608,6152
609,1394
610,9205
611,3174
612,8930
613,286
614,1666
615,2653
616,5506
617,3694
618,7693
619,3481
620,2898
621,5169
622,1480
623,9399
624,6932
625,8649
626,9751
627,9261
628,2283
629,1870
630,563
631,4538
632,6973
633,828
634,3135
635,9115
636,8511
637,3890
638,7813
639,5691
640,5728
641,5792
642,5307
643,7959
644,4283
645,8100
646,5458
647,4197
648,701
649,8128
650,2282
651,456
652,7975
653,6099
654,4259
655,7736
656,3356
657,6121
658,4583
659,8493
660,6652
661,5081
662,3676
663,9631
664,987
665,6831
666,1157
667,8438
668,8820
669,4992
670,8006
671,1586
672,8449
673,8659
674,9862
675,5426
676,8115
677,5309
678,5664
679,5999
680,3068
681,1379
682,9308
683,2956
684,4318
685,8750
686,8628
687,6372
688,1842
689,3619
690,573
691,7699
692,4046
693,3535
694,7128
695,8423
696,8727
697,2172
698,8516
699,3561
700,4534
701,8104
702,2339
703,9256
704,5437
705,6059
706,6522
707,8827
708,8932
709,3197
710,2590
711,9132
712,2608
713,2458
714,2250
715,9487
716,1100
717,665
718,4693
719,5004
720,3032
721,2380
722,4483
723,8952
724,5943
725,2196
726,7592
727,2857
728,3156
729,978
730,3141
731,2621
732,6881
733,8123
734,9046
735,575
736,5025
737,3719
738,8530
739,6066
740,8992
741,1607
742,7729
743,6764
744,2639
745,5416
746,2486
747,8426
748,759
749,7814
750,223
751,1053
752,1650
753,5883
754,9701
755,4314
756,5486
757,560
758,2783
759,8345
760,3234
761,1575
762,7027
763,7196
764,3367
765,2896
766,4050
767,3780
768,8202
769,3585
770,6200
771,2697
772,8879
773,7013
774,7033
775,7626
776,6050
777,3527
778,5157
779,7316
780,9258
781,7993
782,1603
783,3557
784,3302
785,1998
786,1391
787,5898
788,2689
789,1986
790,2920
791,3435
792,7203
793,3201
794,7110
795,599
796,9060
797,2473
798,4502
799,4804
800,6083
801,6625
802,256
803,7908
804,8636
805,7639
806,4574
807,5902
808,8098
809,2360
810,1860
811,2459
812,9269
813,3746
814,5981
815,7571
816,6283
817,9816
818,890
819,9278
820,5445
821,4275
822,1391
823,7652
824,7776
825,5767
826,9047
827,8708
828,8788
829,1710
830,4623
831,4962
832,709
833,1419
834,9769
835,786
836,1250
837,8744
838,7512
839,9346
840,1882
841,6428
842,9520
843,7586
844,7941
845,8960
846,459
847,2608
848,5316
849,2300
850,535
851,1822
852,6519
853,1605
854,2855
855,8861
856,4277
857,398
858,856
859,1265
860,9962
861,8633
862,2060
863,5587
864,2610
865,5130
866,7813
867,4065
868,5379
869,7778
870,4073
871,6654
872,4006
873,8522
874,5221
875,6962
876,776
877,8111
878,4183
879,9859
880,3119
881,7284
882,3190
883,1963
884,9739
885,7903
886,9775
887,6352
888,8010
889,8782
890,367
891,8274
892,3680
893,6403
894,657
895,8775
896,7725
897,2398
898,4927
899,4049
900,8641
901,5242
902,4479
903,7173
904,9608
905,530
906,5891
907,9966
908,8619
909,2825
910,8789
911,2101
912,9320
913,6137
914,3652
915,9710
916,1344
917,9187
918,2886
919,7592
920,6742
921,1919
922,1831
923,6914
924,6668
925,194
926,4102
927,3321
928,937
929,4403
930,2868
931,8697
932,4464
933,6231
934,1485
935,4283
936,2846
937,695
938,3680
939,9313
940,1995
941,7430
942,9106
943,682
944,5927
945,7750
946,8545
947,667
948,3213
949,7988
950,870
951,4872
952,1592
953,2858
954,1173
955,4673
956,3452
957,219
958,4800
959,814
960,7823
961,4349
962,1268
963,9054
964,2845
965,9069
966,8565
967,9663
968,8950
969,3999
970,8214
971,972
972,8974
973,5867
974,3840
975,8894
976,6538
977,7702
978,1532
979,4069
980,615
981,347
982,6874
983,6421
984,9207
985,1564
986,7327
987,3024
988,2911
989,3981
990,2796
991,9261
992,3366
993,8371
994,5622
995,6650
996,4669
997,2867
998,7769
999,1614
1000,410
1001,5741
1002,1317
1003,2234
1004,9387
1005,8567
1006,4084
1007,7871
1008,2540
1009,5382
1010,2978
1011,8209
1012,9113
1013,1990
1014,2372
1015,124
1016,6318
1017,1567
1018,8259
1019,6958
1020,9385
1021,5647
1022,8493
1023,5932
1024,1463
1025,9787
1026,444
1027,4233
1028,3999
1029,1993
1030,6280
1031,4110
1032,5076
1033,9842
1034,9541
1035,9380
1036,3043
1037,5127
1038,8804
1039,271
1040,567
1041,5712
1042,2975
1043,7606
1044,9765
1045,1690
1046,4075
1047,7824
1048,2707
1049,8334
1050,7933
1051,1953
1052,1206
1053,2183
1054,165
1055,8741
1056,5196
1057,2518
1058,6779
1059,4229
1060,432
1061,7379
1062,4941
1063,2566
1064,6344
1065,182
1066,7375
1067,9721
1068,2090
1069,1676
1070,3826
1071,5420
1072,7371
1073,1218
1074,6411
1075,4584
1076,7288
1077,7374
1078,4972
1079,4210
1080,7406
1081,6824
1082,7792
1083,4956
1084,5230
1085,2855
1086,1765
1087,9077
1088,601
1089,3451
1090,3595
1091,4924
1092,6708
1093,3783
1094,5431
1095,2817
1096,1763
1097,3865
1098,6410
1099,2204
1100,9955
1101,5592
1102,8889
1103,6565
1104,3502
1105,9096
1106,5062
1107,8995
1108,8918
1109,6293
1110,4419
1111,5795
1112,7508
1113,4074
1114,2977
1115,8434
1116,5048
1117,713
1118,3301
1119,5020
1120,2882
1121,7153
1122,9610
1123,2148
1124,7388
1125,6246
1126,8241
1127,1069
1128,5131
1129,692
1130,9875
1131,8518
1132,5628
1133,9304
1134,4981
1135,6883
1136,3799
1137,8863
1138,8470
1139,4778
1140,8390
1141,5837
1142,5846
1143,6482
1144,8713
1145,3713
1146,321
1147,7002
1148,8712
1149,7133
1150,6447
1151,6067
1152,4097
1153,9262
1154,9678
1155,6291
1156,5936
1157,577
1158,1852
1159,3968
1160,3627
1161,2964
1162,8136
1163,6548
1164,7847
1165,2677
1166,7234
1167,8505
1168,3204
1169,6227
1170,609
1171,9034
1172,1485
1173,1762
1174,2015
1175,3661
1176,6613
1177,2117
1178,7593
1179,9954
1180,5785
1181,8552
1182,1713
1183,6921
1184,3950
1185,5362
1186,5188
1187,156
1188,1684
1189,1186
1190,5699
1191,2568
1192,7651
1193,6880
1194,1730
1195,1828
1196,3224
1197,9184
1198,8057
1199,5685
1200,9839
1201,3067
1202,2141
1203,1518
1204,5775
1205,3978
1206,2547
1207,7364
1208,7739
1209,1731
1210,9123
1211,7040
1212,2245
1213,1593
1214,437
1215,7698
1216,7031
1217,1127
1218,7338
1219,8257
1220,1105
1221,7453
1222,7891
1223,5859
1224,1714
1225,870
1226,6778
1227,3072
1228,7114
1229,1225
1230,4290
1231,9029
1232,8684
1233,4164
1234,7056
1235,1885
1236,5835
1237,2867
1238,279
1239,2420
1240,9971
1241,5138
1242,4329
1243,7221
1244,1776
1245,3809
1246,6078
1247,1342
1248,6825
1249,1456
1250,9567
1251,4428
1252,5329
1253,7094
1254,9576
1255,5191
1256,3932
1257,8681
1258,3070
1259,8743
1260,6965
1261,4246
1262,657
1263,9201
1264,4224
1265,8739
1266,7638
1267,4853
1268,6873
1269,4369
1270,3506
1271,9775
1272,7337
1273,2770
1274,5962
1275,8573
1276,5162
1277,4449
1278,5200
1279,1907
1280,4143
1281,131
1282,3345
1283,9944
1284,9847
1285,5631
1286,5313
1287,2111
1288,5612
1289,6751
1290,7051
1291,7665
1292,6265
1293,1844
1294,6205
1295,7154
1296,7520
1297,9674
1298,5415
1299,9429
1300,6283
1301,5969
1302,336
1303,5936
1304,6429
1305,5846
1306,4213
1307,7961
1308,264
1309,6001
1310,6872
1311,7734
1312,821
1313,9982
1314,479
1315,4916
1316,8953
1317,9024
1318,995
1319,2003
1320,5520
1321,7173
1322,4386
1323,6390
1324,5015
1325,4316
1326,136
1327,3479
1328,3676
1329,1044
1330,1376
1331,3849
1332,2992
1333,914
1334,6114
1335,8942
1336,7573
1337,1789
1338,8890
1339,8556
1340,990
1341,4836
1342,2179
1343,1871
1344,6954
1345,3858
1346,2009
1347,1194
1348,1818
1349,1276
1350,9754
1351,6459
1352,702
1353,2343
1354,7322
1355,9305
1356,492
1357,4803
1358,6800
1359,6178
1360,9221
1361,7328
1362,3215
1363,936
1364,6893
1365,5205
1366,2550
1367,4482
1368,8884
1369,2803
1370,6607
1371,899
1372,1222
1373,7528
1374,9506
1375,6859
1376,7931
1377,7326
1378,2507
1379,113
1380,4809
1381,1648
1382,2209
1383,7141
1384,3240
1385,4519
1386,7669
1387,8682
1388,2569
1389,3467
1390,5365
1391,2708
1392,4935
1393,608
1394,1788
1395,3267
1396,7740
1397,6426
1398,1362
1399,5988
1400,6504
1401,1323
1402,264
1403,6113
1404,9553
1405,1619
1406,4629
1407,9151
1408,3685
1409,3285
1410,5673
1411,4296
1412,1620
1413,5074
1414,8931
1415,9312
1416,1922
1417,9004
1418,1298
1419,3788
1420,7701
1421,9246
1422,5797
1423,2355
1424,2898
1425,2552
1426,3281
1427,9148
1428,4229
1429,2060
1430,6495
1431,4218
1432,9733
1433,7815
1434,6049
1435,3230
1436,3174
1437,3016
1438,5992
1439,7861
1440,1158
1441,9852
1442,2316
1443,4801
1444,8854
1445,906
1446,9199
1447,5754
1448,3808
1449,4622
1450,7861
1451,657
1452,5103
1453,2587
1454,4494
1455,7542
1456,6532
1457,1793
1458,3505
1459,5128
1460,2124
1461,4334
1462,6889
1463,1277
1464,7944
1465,5280
1466,4752
1467,4992
1468,2245
1469,875
1470,1213
1471,4869
1472,7227
1473,1575
1474,3401
1475,3418
1476,8951
1477,285
1478,592
1479,5263
1480,3410
1481,554
1482,5316
1483,1636
1484,4245
1485,8274
1486,8633
1487,6848
1488,5577
1489,8957
1490,3686
1491,800
1492,5963
1493,9534
1494,8165
1495,8105
1496,7127
1497,1120
1498,5707
1499,6048
1500,3407
1501,8974
1502,4261
1503,9190
1504,8698
1505,5742
1506,6695
1507,8903
1508,1425
1509,440
1510,7200
1511,7730
1512,957
1513,9904
1514,747
1515,7840
1516,2487
1517,7850
1518,6709
1519,2070
1520,5931
1521,2093
1522,4428
1523,2030
1524,4080
1525,7025
1526,3795
1527,3501
1528,4659
1529,3596
1530,7639
1531,246
1532,2086
1533,729
1534,8742
1535,7876
1536,5852
1537,2929
1538,6551
1539,2267
1540,3359
1541,9965
1542,5040
1543,3038
1544,5142
1545,7158
1546,4788
1547,7024
1548,7245
1549,9212
1550,7186
1551,3392
1552,1565
1553,6596
1554,6258
1555,6129
1556,3624
1557,9006
1558,9877
1559,9485
1560,8123
1561,4389
1562,5299
1563,4012
1564,5518
1565,9109
1566,1556
1567,3287
1568,4490
1569,3157
1570,1397
1571,7636
1572,2980
1573,3714
1574,3794
1575,5158
1576,6756
1577,7743
1578,7549
1579,803
1580,4591
1581,4854
1582,1603
1583,857
1584,4620
1585,7708
1586,5607
1587,1202
1588,6450
1589,8706
1590,8473
1591,7169
1592,5251
1593,6963
1594,1599
1595,2060
1596,4689
1597,2052
1598,1003
1599,8645
1600,2221
1601,4149
1602,5435
1603,9555
1604,5303
1605,3800
1606,4446
1607,4526
1608,321
1609,4741
1610,2888
1611,9369
1612,4585
1613,7981
1614,4661
1615,7633
1616,8583
1617,1318
1618,9103
1619,2211
1620,4456
1621,4464
1622,6614
1623,229
1624,3038
1625,6503
1626,1621
1627,6166
1628,6717
1629,9252
1630,224
1631,9260
1632,107
1633,1238
1634,996
1635,360
1636,803
1637,5236
1638,2247
1639,405
1640,444
1641,8120
1642,941
1643,389
1644,9821
1645,1873
1646,7369
1647,933
1648,3356
1649,9838
1650,2653
1651,8173
1652,3390
1653,3685
1654,735
1655,6217
1656,7521
1657,638
1658,3367
1659,692
1660,5208
1661,8705
1662,8350
1663,7922
1664,7454
1665,8768
1666,1679
1667,6989
1668,6650
1669,1371
1670,1822
1671,5107
1672,6665
1673,4004
1674,5924
1675,1470
1676,1413
1677,182
1678,3143
1679,565
1680,4119
1681,8483
1682,4036
1683,737
1684,915
1685,5103
1686,191
1687,3477
1688,156
1689,214
1690,5168
1691,2830
1692,6490
1693,3325
1694,7359
1695,1516
1696,7159
1697,8169
1698,1715
1699,5624
1700,5858
1701,3021
1702,9792
1703,4111
1704,835
1705,1438
1706,2365
1707,6959
1708,7315
1709,792
1710,8475
1711,1633
1712,2553
1713,9967
1714,7460
1715,7874
1716,433
1717,5657
1718,8273
1719,9988
1720,2938
1721,9677
1722,2877
1723,3438
1724,9842
1725,8428
1726,1206
1727,3217
1728,3321
1729,8149
1730,1106
1731,2211
1732,8073
1733,1750
1734,8491
1735,6973
1736,2115
1737,6126
1738,9243
1739,2065
1740,2317
1741,9667
1742,9838
1743,9914
1744,1839
1745,4884
1746,8111
1747,479
1748,6696
1749,7813
1750,5683
1751,5245
1752,4356
1753,9027
1754,5245
1755,1026
1756,7031
1757,6576
1758,3865
1759,5503
1760,1679
1761,6566
1762,8264
1763,6897
1764,8590
1765,2501
1766,5286
1767,9631
1768,7699
1769,3310
1770,4274
1771,9091
1772,1592
1773,2363
1774,4461
1775,2044
1776,7557
1777,2738
1778,6261
1779,4451
1780,3773
1781,6763
1782,6580
1783,2581
1784,8569
1785,2884
1786,9480
1787,507
1788,2948
1789,343
1790,8742
1791,2297
1792,5181
1793,2628
1794,2635
1795,542
1796,4918
1797,2328
1798,6710
1799,2772
1800,8645
1801,3764
1802,7752
1803,513
1804,9830
1805,6077
1806,823
1807,6360
1808,1086
1809,2067
1810,8987
1811,8634
1812,9733
1813,9190
1814,7468
1815,279
1816,4992
1817,2101
1818,5225
1819,2073
1820,7678
1821,8881
1822,993
1823,1824
1824,3922
1825,3885
1826,2446
1827,5718
1828,3016
1829,6393
1830,9791
1831,6071
1832,7261
1833,3288
1834,7810
1835,8717
1836,2397
1837,7764
1838,6586
1839,638
1840,8478
1841,2287
1842,1664
1843,9736
1844,6699
1845,1889
1846,2964
1847,1637
1848,3219
1849,8760
1850,5760
1851,6678
1852,1097
1853,7571
1854,785
1855,425
1856,2827
1857,2198
1858,3594
1859,9007
1860,6728
1861,9602
1862,6532
1863,9953
1864,5578
1865,3452
1866,4362
1867,3728
1868,2172
1869,8139
1870,4943
1871,6578
1872,5318
1873,5352
1874,657
1875,1176
1876,3399
1877,6029
1878,2052
1879,956
1880,965
1881,7241
1882,3273
1883,8038
1884,1263
1885,7874
1886,1289
1887,2130
1888,2869
1889,4524
1890,3809
1891,3957
1892,6095
1893,1291
1894,6944
1895,5650
1896,9174
1897,6115
1898,679
1899,9840
1900,9212
1901,6758
1902,9035
1903,361
1904,1826
1905,5421
1906,4256
1907,3667
1908,1874
1909,6439
1910,1349
1911,784
1912,3285
1913,510
1914,2470
1915,2999
1916,5847
1917,128
1918,2663
1919,1881
1920,5907
1921,2694
1922,130
1923,6127
1924,2030
1925,1478
1926,4563
1927,8812
1928,2347
1929,9949
1930,4206
1931,2013
1932,8459
1933,3561
1934,4833
1935,2000
1936,9396
1937,388
1938,8762
1939,2283
1940,3608
1941,8441
1942,6697
1943,1178
1944,3820
1945,6243
1946,2263
1947,1965
1948,2242
1949,3127
1950,2966
1951,3640
1952,8654
1953,6285
1954,3454
1955,8110
1956,8821
1957,7702
1958,8054
1959,6582
1960,855
1961,4836
1962,295
1963,5991
1964,5095
1965,2907
1966,4788
1967,6448
1968,8613
1969,5425
1970,4800
1971,2595
1972,4293
1973,2399
1974,7427
1975,7152
1976,4506
1977,1254
1978,2666
1979,8131
1980,5186
1981,4279
1982,7384
1983,6717
1984,6671
1985,747
1986,4620
1987,7751
1988,1545
1989,3768
1990,3828
1991,6510
1992,942
1993,6023
1994,5679
1995,446
1996,4763
1997,9512
1998,6556
1999,6072
2000,7528
2001,276
2002,9452
2003,6867
2004,887
2005,5633
2006,7098
2007,4440
2008,3705
2009,3840
2010,3431
2011,8436
2012,7728
2013,9956
2014,2831
2015,6468
2016,9009
2017,8032
2018,7712
2019,1890
2020,266
2021,9935
2022,6674
2023,4709
2024,4271
2025,4791
2026,6645
2027,9895
2028,5099
2029,834
2030,4098
2031,7629
2032,3025
2033,536
2034,5234
2035,6934
2036,8937
2037,4100
2038,2188
2039,6995
2040,6473
2041,167
2042,7921
2043,5654
2044,6468
2045,8354
2046,9810
2047,6355
2048,5898
2049,1407
2050,6801
2051,5048
2052,9049
2053,1052
2054,8284
2055,9311
2056,8685
2057,2966
2058,828
2059,4177
2060,9482
2061,7157
2062,2900
2063,3060
2064,655
2065,9614
2066,8828
2067,7333
2068,6814
2069,9498
2070,5543
2071,4167
2072,8255
2073,1548
2074,1941
2075,209
2076,525
2077,9418
2078,8580
2079,9906
2080,8288
2081,6778
2082,466
2083,582
2084,2984
2085,8446
2086,2193
2087,2838
2088,304
2089,8181
2090,376
2091,1533
2092,7052
2093,2472
2094,8641
2095,4378
2096,5219
2097,3152
2098,8263
2099,8561
2100,2450
2101,938
2102,6315
2103,2611
2104,4630
2105,4465
2106,3660
2107,1127
2108,7751
2109,7293
2110,4575
2111,7063
2112,6406
2113,4546
2114,3541
2115,2813
2116,3502
2117,1951
2118,7176
2119,7874
2120,7300
2121,7434
2122,9867
2123,2693
2124,1487
2125,4794
2126,1602
2127,6200
2128,3636
2129,4849
2130,5006
2131,7342
2132,9998
2133,6557
2134,7296
2135,2283
2136,5849
2137,2922
2138,1133
2139,8812
2140,9793
2141,9528
2142,679
2143,3540
2144,3646
2145,2857
2146,1292
2147,2184
2148,7179
2149,6590
2150,8457
2151,6927
2152,9770
2153,2674
2154,2825
2155,7726
2156,1568
2157,3704
2158,8722
2159,3188
2160,2045
2161,2916
2162,9363
2163,4574
2164,8109
2165,1587
2166,6185
2167,550
2168,2181
2169,6227
2170,2548
2171,3065
2172,1017
2173,8143
2174,4918
2175,2903
2176,5609
2177,6412
2178,5362
2179,8224
2180,9423
2181,8307
2182,3203
2183,7793
2184,1697
2185,8087
2186,6722
2187,3657
2188,4961
2189,5445
2190,2564
2191,7143
2192,666
2193,7099
2194,4338
2195,5253
2196,162
2197,1258
2198,1372
2199,4897
2200,6240
2201,4801
2202,6830
2203,635
2204,9483
2205,7147
2206,6011
2207,8835
2208,4758
2209,5492
2210,853
2211,558
2212,7609
2213,4497
2214,8643
2215,5399
2216,1988
2217,4757
2218,9001
2219,2016
2220,112
2221,1926
2222,3492
2223,4001
2224,1148
2225,6209
2226,7120
2227,796
2228,4324
2229,576
2230,9180
2231,3347
2232,7706
2233,8480
2234,1274
2235,5533
2236,6996
2237,1156
2238,352
2239,1253
2240,1120
2241,1979
2242,9529
2243,5627
2244,4781
2245,4408
2246,5156
2247,6307
2248,1158
2249,6105
2250,1770
2251,5913
2252,8096
2253,5810
2254,4152
2255,2294
2256,1231
2257,913
2258,2914
2259,5852
2260,4863
2261,9464
2262,739
2263,2791
2264,1185
2265,9112
2266,8358
2267,1068
2268,4743
2269,9697
2270,9992
2271,5525
2272,4189
2273,1340
2274,4996
2275,3031
2276,3721
2277,8057
2278,3872
2279,3630
2280,6365
2281,9377
2282,7385
2283,9376
2284,5324
2285,1674
2286,6941
2287,8694
2288,5448
2289,4827
2290,2412
2291,4501
2292,7661
2293,5072
2294,4450
2295,8428
2296,289
2297,5561
2298,9639
2299,4475
2300,8315
2301,840
2302,6301
2303,6150
2304,6086
2305,8651
2306,5896
2307,7265
2308,2356
2309,5473
2310,3069
2311,8836
2312,4560
2313,5394
2314,7226
2315,1342
2316,8632
2317,7006
2318,3612
2319,4387
2320,574
2321,5739
2322,6636
2323,1433
2324,3646
2325,6182
2326,8207
2327,6025
2328,476
2329,6820
2330,9695
2331,4796
2332,2683
2333,6889
2334,6420
2335,8959
2336,2076
2337,5130
2338,3525
2339,4132
2340,1320
2341,7738
2342,1436
2343,4579
2344,3733
2345,563
2346,8158
2347,4586
2348,7640
2349,7491
2350,7366
2351,6422
2352,3286
2353,9199
2354,8606
2355,6722
2356,9390
2357,1284
2358,8908
2359,281
2360,5151
2361,4550
2362,1329
2363,8613
2364,7161
2365,1206
2366,3876
2367,4242
2368,851
2369,7080
2370,5244
2371,7034
2372,3830
2373,1815
2374,4531
2375,3186
2376,9657
2377,6018
2378,4619
2379,6705
2380,1913
2381,8474
2382,1091
2383,7414
2384,5832
2385,6363
2386,7280
2387,8807
2388,1951
2389,8225
2390,2482
2391,4676
2392,6454
2393,6646
2394,4950
2395,1372
2396,2893
2397,2502
2398,308
2399,3138
2400,8292
2401,4496
2402,9076
2403,5620
2404,2202
2405,5541
2406,9160
2407,462
2408,2674
2409,6116
2410,7732
2411,7374
2412,8859
2413,1141
2414,8067
2415,6306
2416,8568
2417,8506
2418,8187
2419,8483
2420,4255
2421,9464
2422,9519
2423,9716
2424,6696
2425,2067
2426,8127
2427,9830
2428,7610
2429,8963
2430,5752
2431,5285
2432,8132
2433,5652
2434,6839
2435,7127
2436,288
2437,6196
2438,5989
2439,4876
2440,8770
2441,3228
2442,6832
2443,8100
2444,1064
2445,8958
2446,9049
2447,8192
2448,8328
2449,5652
2450,3179
2451,1240
2452,6518
2453,3168
2454,4381
2455,5081
2456,8597
2457,7560
2458,1206
2459,8113
2460,7517
2461,4366
2462,8632
2463,3364
2464,6771
2465,4662
2466,789
2467,3374
2468,2375
2469,314
2470,1271
2471,9386
2472,1511
2473,7357
2474,2899
2475,2357
2476,995
2477,3450
2478,5452
2479,7576
2480,5682
2481,613
2482,5225
2483,8800
2484,795
2485,7886
2486,8155
2487,7750
2488,8401
2489,5634
2490,5048
2491,5877
2492,7882
2493,9714
2494,1531
2495,580
2496,1920
2497,6410
2498,9642
2499,9536
2500,3034
2501,3603
2502,8797
2503,3229
2504,2403
2505,7406
2506,1557
2507,7997
2508,4696
2509,5250
2510,2130
2511,4604
2512,3566
2513,5335
2514,2055
2515,2043
2516,5413
2517,9521
2518,3511
2519,8274
2520,8527
2521,7522
2522,3197
2523,6721
2524,6728
2525,7973
2526,5114
2527,8013
2528,1339
2529,5127
2530,7758
2531,3301
2532,2364
2533,3770
2534,1593
