customer_id,sale_amount
334,5208
335,1831
336,2584
337,5994
338,2611
339,3871
340,4060
341,955
342,1600
343,674
344,4075
345,6459
346,1735
347,8089
348,3651
349,3487
350,6047
351,2481
352,7828
353,686
354,406
355,2568
356,5817
357,7472
358,8712
359,6158
360,1792
361,1464
362,5944
363,6619
364,2067
365,4219
366,519
367,1100
368,1824
369,9858
370,4188
371,7625
372,3024
373,4060
374,4730
375,4187
376,5714
377,1007
378,2413
379,3581
380,2565
381,9302
382,2727
383,1816
384,7571
385,8233
386,3686
387,2611
388,3447
389,954
390,7254
391,8137
392,8918
393,5423
394,5392
395,5634
396,2879
397,3445
398,8182
399,3673
400,6111
401,9346
402,4993
403,8386
404,8175
405,5671
406,4992
407,7182
408,8719
409,9206
410,6754
411,4006
412,9412
413,6486
414,7368
415,5956
416,4429
417,7490
418,2226
419,1570
420,9171
421,531
422,2277
423,2877
424,206
425,9811
426,348
427,4321
428,8235
429,4109
430,9429
431,3267
432,7435
433,3358
434,6473
435,9643
436,7467
437,8437
438,5734
439,6584
440,793
441,9042
442,6299
443,9023
444,2030
445,1020
446,9647
447,6539
448,8501
449,8437
450,5333
451,3392
452,2110
453,1020
454,6576
455,9993
456,5414
457,1518
458,1595
459,1498
460,3499
461,883
462,7723
463,1987
464,5230
465,8970
466,1092
467,5394
468,4835
469,8013
470,7759
471,8725
472,6965
473,8795
474,4091
475,4107
476,9161
477,8678
478,1820
479,6851
480,1694
481,8590
482,3267
483,9941
484,8987
485,5962
486,2569
487,9882
488,6642
489,3653
490,4065
491,4655
492,5696
493,3175
494,2864
495,2742
496,8265
497,8343
498,3371
499,4783
500,4037
501,7847
502,5934
503,8878
504,4109
505,5918
506,4606
507,5061
508,9948
509,5333
510,2326
511,7019
512,7962
513,5057
514,5811
515,9031
516,2035
517,7825
518,7412
519,5712
520,8639
521,8921
522,2470
523,3062
524,6241
525,5123
526,9141
527,8478
528,5182
529,2001
530,2032
531,1174
532,5107
533,2491
534,5034
535,6538
536,8876
537,8078
538,3757
539,6294
540,5330
541,201
542,3857
543,4186
544,8386
545,9679
546,2258
547,7099
548,2528
549,6696
550,7190
551,135
552,884
553,3737
554,6829
555,3268
556,1535
557,1374
558,2356
559,6046
560,7813
561,2589
562,4162
563,3403
564,9504
565,8982
566,6752
567,4558
568,1720
569,3774
570,652
571,3504
572,1318
573,1075
574,1008
575,5094
576,6807
577,9970
578,9408
579,3356
580,1538
581,1276
582,9955
583,3091
584,2594
585,2420
586,6656
587,6303
588,1796
589,7454
590,3981
591,4460
592,5355
593,7337
594,270
595,3577
596,6202
597,3446
598,6312
599,7548
600,4378
601,3981
602,311
603,3277
604,4353
605,2643
606,5672
607,2276
608,2571
609,2925
610,3316
611,9180
612,9306
613,2145
614,3448
615,8150
616,8766
617,1747
618,1358
619,3453
620,7621
621,3270
622,8418
623,8587
624,8682
625,7196
626,1323
627,8432
628,8185
629,5331
630,5870
631,8710
632,1989
633,9672
634,1426
635,9290
636,476
637,9756
638,2386
639,6517
640,1193
641,3791
642,3094
643,9349
644,9666
645,2047
646,3281
647,5256
648,4530
649,3825
650,8034
651,3136
652,8464
653,5870
654,938
655,653
656,1667
657,9209
658,568
659,5665
660,7025
661,2293
662,7119
663,4959
664,3465
665,7567
666,8842
667,5849
668,6436
669,3202
670,7059
671,9902
672,6595
673,9743
674,9008
675,8803
676,9097
677,9777
678,6099
679,9212
680,6937
681,6256
682,5065
683,9368
684,9240
685,9434
686,3098
687,6167
688,6420
689,6501
690,5249
691,5262
692,6614
693,617
694,1249
695,4595
696,4682
697,6171
698,557
699,7476
700,7660
701,590
702,2437
703,5210
704,3448
705,9777
706,6916
707,8335
708,5699
709,1482
710,7396
711,8249
712,6843
713,8061
714,759
715,8855
716,396
717,9097
718,8164
719,1101
720,107
721,7354
722,8132
723,4657
724,3440
725,3449
726,6945
727,8496
728,675
729,9133
730,2023
731,3115
732,1003
733,2915
734,2339
735,5351
736,8456
737,3539
738,8545
739,1817
740,3002
741,2741
742,275
743,7375
744,5736
745,4360
746,6365
747,3948
748,300
749,4449
750,6685
751,9200
752,8251
753,769
754,3758
755,6888
756,5042
757,9489
758,8919
759,4406
760,9407
761,2930
762,6966
763,6385
764,7639
765,7555
766,9995
767,5066
768,3785
769,2512
770,8239
771,3711
772,9764
773,7136
774,8060
775,7150
776,5456
777,1493
778,4443
779,4940
780,9547
781,6796
782,9604
783,7697
784,384
785,9220
786,9598
787,2268
788,5818
789,9839
790,4251
791,7807
792,4114
793,5443
794,4469
795,1067
796,6643
797,5331
798,1793
799,4029
800,7454
801,6102
802,2494
803,854
804,1613
805,3883
806,7247
807,2275
808,6814
809,2310
810,6190
811,9729
812,7128
813,124
814,504
815,5516
816,7975
817,4360
818,1427
819,7168
820,4859
821,2179
822,9950
823,4331
824,8249
825,2929
826,4420
827,3030
828,6635
829,9827
830,2511
831,5786
832,3892
833,7714
834,2123
835,280
836,866
837,6117
838,3178
839,6976
840,7639
841,2348
842,9209
843,4721
844,7275
845,9391
846,7422
847,3765
848,3733
849,1493
850,6841
851,9718
852,3289
853,5197
854,1128
855,4992
856,3026
857,5911
858,4103
859,9756
860,1196
861,9230
862,4451
863,4204
864,191
865,4479
866,1318
867,2690
868,7592
869,9056
870,3423
871,2447
872,4534
873,9351
874,8302
875,6184
876,5752
877,9651
878,6996
879,1872
880,3237
881,7711
882,4573
883,6684
884,6943
885,4063
886,2327
887,2075
888,7998
889,2865
890,6768
891,3468
892,7148
893,7550
894,8591
895,8435
896,5392
897,2199
898,5042
899,6839
900,9153
901,6466
902,7319
903,6085
904,3293
905,3502
906,5210
907,7043
908,7330
909,9461
910,404
911,1244
912,4462
913,6942
914,3445
915,6763
916,7819
917,9860
918,638
919,662
920,4166
921,9395
922,5771
923,8524
924,2008
925,7502
926,6005
927,4577
928,2435
929,7222
930,5237
931,6090
932,4000
933,7781
934,2388
935,377
936,2284
937,2111
938,8291
939,3908
940,7846
941,6529
942,7657
943,3331
944,6542
945,9210
946,4364
947,7145
948,1543
949,253
950,4539
951,8911
952,2615
953,8489
954,9079
955,1905
956,3878
957,2628
958,2106
959,6850
960,3194
961,6589
962,9872
963,751
964,542
965,9586
966,1403
967,6653
968,9088
969,1491
970,8390
971,4566
972,4849
973,5635
974,6041
975,5346
976,1810
977,137
978,8887
979,1100
980,3627
981,3606
982,5062
983,3380
984,8490
985,5047
986,9238
987,161
988,7911
989,1558
990,9367
991,3756
992,1200
993,4732
994,964
995,8431
996,1341
997,8416
998,4182
999,6511
1000,1634
1001,7985
1002,4593
1003,914
1004,3675
1005,5066
1006,8130
1007,6218
1008,4136
1009,5153
1010,2103
1011,3496
1012,7955
1013,8649
1014,9450
1015,7848
1016,7850
1017,4912
1018,2170
1019,4448
1020,2797
1021,6519
1022,2723
1023,4533
1024,8935
1025,4792
1026,7911
1027,7110
1028,3450
1029,3104
1030,836
1031,3181
1032,2550
1033,3417
1034,4977
1035,5789
1036,5017
1037,8974
1038,5400
1039,8684
1040,7643
1041,7438
1042,6120
1043,2485
1044,4778
1045,7105
1046,2921
1047,2396
1048,1706
1049,8359
1050,5544
1051,5891
1052,5333
1053,232
1054,6341
1055,4507
1056,5934
1057,3350
1058,1982
1059,4309
1060,2911
1061,334
1062,2090
1063,3752
1064,5000
1065,7444
1066,9801
1067,6831
1068,7081
1069,1094
1070,792
1071,8182
1072,3389
1073,3564
1074,4479
1075,5273
1076,2388
1077,8290
1078,9932
1079,4935
1080,6260
1081,8486
1082,8438
1083,8683
1084,1389
1085,6968
1086,801
1087,5129
1088,2080
1089,7551
1090,9590
1091,1757
1092,999
1093,3960
1094,6939
1095,3336
1096,8317
1097,6078
1098,1446
1099,8213
1100,1467
1101,1405
1102,2849
1103,7386
1104,411
1105,9383
1106,2284
1107,9851
1108,6387
1109,2562
1110,7903
1111,5377
1112,4441
1113,6797
1114,1336
1115,5018
1116,8317
1117,799
1118,2867
1119,2337
1120,1483
1121,1182
1122,4946
1123,5820
1124,3492
1125,2530
1126,9158
1127,4284
1128,3036
1129,2258
1130,1578
1131,5819
1132,9616
1133,3252
1134,9332
1135,3636
1136,5429
1137,1242
1138,5631
1139,6491
1140,2084
1141,2170
1142,560
1143,4613
1144,346
1145,1397
1146,3122
1147,4432
1148,4856
1149,1291
1150,7841
1151,5098
1152,2492
1153,967
1154,9006
1155,6786
1156,1166
1157,9092
1158,7230
1159,3883
1160,4644
1161,5020
1162,8475
1163,5724
1164,4878
1165,206
1166,6878
1167,9129
1168,8453
1169,8713
1170,3034
1171,567
1172,2494
1173,4171
1174,2026
1175,9938
1176,9018
1177,5311
1178,1157
1179,9246
1180,3440
1181,2404
1182,4404
1183,8404
1184,8518
1185,7325
1186,1637
1187,228
1188,2168
1189,5461
1190,1179
1191,2891
1192,4549
1193,9924
1194,7842
1195,1023
1196,9124
1197,2920
1198,471
1199,1822
1200,7346
1201,6400
1202,2432
1203,9818
1204,8963
1205,3152
1206,5903
1207,814
1208,2602
1209,7632
1210,5814
1211,2610
1212,7638
1213,1852
1214,3935
1215,9611
1216,7533
1217,4311
1218,2343
1219,1342
1220,2210
1221,9487
1222,4570
1223,2943
1224,7455
1225,3900
1226,6663
1227,3597
1228,3697
1229,9400
1230,9577
1231,5241
1232,111
1233,8472
1234,6542
1235,6183
1236,4187
1237,869
1238,2141
1239,9408
1240,3825
1241,7847
1242,6011
1243,2817
1244,7482
1245,2074
1246,5903
1247,3044
1248,6934
1249,4190
1250,9464
1251,9007
1252,4890
1253,2342
1254,7443
1255,9477
1256,9835
1257,8976
1258,3407
1259,4301
1260,7856
1261,816
1262,5096
1263,4231
1264,6988
1265,1543
1266,7651
1267,7838
1268,9033
1269,1226
1270,9393
1271,4919
1272,5995
1273,4825
1274,4424
1275,8932
1276,6986
1277,7808
1278,3365
1279,3456
1280,7447
1281,9594
1282,6913
1283,6504
1284,1659
1285,8578
1286,4687
1287,3133
1288,2986
1289,4975
1290,5133
1291,5327
1292,7187
1293,6333
1294,6148
1295,1208
1296,5248
1297,5736
1298,2916
1299,5768
1300,6704
1301,4166
1302,5673
1303,4180
1304,9571
1305,9672
1306,8878
1307,1434
1308,3351
1309,5662
1310,4690
1311,7816
1312,8670
1313,8655
1314,6675
1315,4149
1316,5875
1317,6515
1318,5542
1319,7677
1320,7852
1321,7098
1322,4264
1323,5518
1324,838
1325,3385
1326,9024
1327,3163
1328,3323
1329,6304
1330,7141
1331,807
1332,8422
1333,2428
1334,7216
1335,9335
1336,6905
1337,3241
1338,8223
1339,4980
1340,1310
1341,5696
1342,6045
1343,3760
1344,5697
1345,6420
1346,5357
1347,2780
1348,5640
1349,6086
1350,7171
1351,5128
1352,7000
1353,6127
1354,8288
1355,9804
1356,7479
1357,1189
1358,8313
1359,3140
1360,9912
1361,626
1362,2882
1363,9236
1364,6963
1365,1220
1366,1667
1367,6186
1368,9979
1369,3705
1370,5528
1371,952
1372,4206
1373,5035
1374,6188
1375,1618
1376,2712
1377,7213
1378,2089
1379,4903
1380,4814
1381,4493
1382,3335
1383,1009
1384,1359
1385,3761
1386,6494
1387,1547
1388,3914
1389,2577
1390,4404
1391,1949
1392,1796
1393,7133
1394,4983
1395,2081
1396,7249
1397,855
1398,9926
1399,5431
1400,4170
1401,7784
1402,9921
1403,5833
1404,9795
1405,4268
1406,8031
1407,8689
1408,8013
1409,6208
1410,5673
1411,8336
1412,5516
1413,465
1414,5205
1415,2404
1416,4336
1417,2693
1418,7510
1419,1064
1420,6003
1421,7171
1422,5295
1423,3878
1424,9533
1425,1686
1426,8986
1427,6828
1428,215
1429,3771
1430,3707
1431,203
1432,5104
1433,1050
1434,8641
1435,6294
1436,4853
1437,3216
1438,725
1439,3395
1440,8629
1441,7991
1442,9933
1443,734
1444,3352
1445,8822
1446,4018
1447,4982
1448,8495
1449,9397
1450,1479
1451,2533
1452,3919
1453,575
1454,6088
1455,178
1456,3745
1457,6731
1458,2604
1459,8517
1460,1653
1461,2357
1462,1875
1463,6251
1464,5853
1465,1601
1466,6488
1467,2584
1468,4192
1469,6845
1470,5923
1471,4451
1472,6356
1473,885
1474,3864
1475,9727
1476,7084
1477,684
1478,4221
1479,4259
1480,3541
1481,3237
1482,8271
1483,6284
1484,7253
1485,5159
1486,8003
1487,5838
1488,5566
1489,4137
1490,2561
1491,2443
1492,6979
1493,3545
1494,8815
1495,5768
1496,7422
1497,8205
1498,2614
1499,867
1500,5625
1501,1813
1502,2016
1503,3321
1504,8324
1505,6682
1506,8609
1507,3467
1508,1504
1509,3259
1510,2305
1511,4611
1512,6979
1513,9995
1514,9640
1515,4782
1516,8150
1517,5969
1518,211
1519,301
1520,2004
1521,4456
1522,7817
1523,1100
1524,4442
1525,3620
1526,4030
1527,5648
1528,4940
1529,5247
1530,4297
1531,5816
1532,8267
1533,5163
1534,7222
1535,9731
1536,7279
1537,5977
1538,9043
1539,4759
1540,4365
1541,4142
1542,4471
1543,786
1544,9591
1545,6587
1546,110
1547,6873
1548,7912
1549,4603
1550,1957
1551,6847
1552,8225
1553,4545
1554,6708
1555,6883
1556,1453
1557,3478
1558,5826
1559,1013
1560,9578
1561,8548
1562,9420
1563,3365
1564,7467
1565,2193
1566,2457
1567,562
1568,8248
1569,2679
1570,4397
1571,4326
1572,3426
1573,2275
1574,4576
1575,4186
1576,6715
1577,6419
1578,279
1579,2903
1580,2184
1581,227
1582,3555
1583,7823
1584,1354
1585,1777
1586,6451
1587,1092
1588,7785
1589,6060
1590,6918
1591,5248
1592,5644
1593,5357
1594,2371
1595,6510
1596,5164
1597,1946
1598,5437
1599,5609
1600,7876
1601,5138
1602,5545
1603,5150
1604,7948
1605,8085
1606,2990
1607,8529
1608,3355
1609,9144
1610,4276
1611,3083
1612,3876
1613,3713
1614,111
1615,9236
1616,4512
1617,3876
1618,8995
1619,2069
1620,7710
1621,1417
1622,5868
1623,2965
1624,5648
1625,4785
1626,9900
1627,8305
1628,8327
1629,1571
1630,6152
1631,8907
1632,9605
1633,4383
1634,3217
1635,2927
1636,6806
1637,1325
1638,4746
1639,4362
1640,6074
1641,382
1642,3766
1643,3169
1644,9490
1645,7019
1646,3944
1647,9686
1648,9527
1649,2485
1650,4264
1651,9828
1652,8612
1653,6285
1654,4062
1655,3941
1656,1425
1657,6433
1658,3308
1659,9611
1660,5044
1661,3606
1662,3766
1663,3773
1664,3647
1665,4165
1666,5316
1667,7320
1668,8014
1669,1381
1670,2713
1671,5129
1672,5817
1673,8859
1674,3082
1675,1780
1676,8434
1677,2115
1678,4684
1679,9183
1680,7749
1681,7312
1682,9537
1683,3692
1684,1249
1685,4009
1686,6977
1687,8381
1688,9721
1689,6131
1690,8816
1691,5659
1692,2063
1693,1795
1694,758
1695,6690
1696,146
1697,7673
1698,3466
1699,1314
1700,5203
1701,8080
1702,8568
1703,4560
1704,1537
1705,986
1706,8472
1707,9639
1708,3694
1709,1174
1710,339
1711,4885
1712,4941
1713,2287
1714,7385
1715,3290
1716,4540
1717,5930
1718,4169
1719,3076
1720,7344
1721,9629
1722,4545
1723,5101
1724,260
1725,7043
1726,1425
1727,2584
1728,1348
1729,9817
1730,5896
1731,5294
1732,9141
1733,5583
1734,5258
1735,5467
1736,8051
1737,3431
1738,7120
1739,6024
1740,2983
1741,6843
1742,5158
1743,8686
1744,4508
1745,7067
1746,5170
1747,2042
1748,1044
1749,7357
1750,6648
1751,5854
1752,7975
1753,7457
1754,9502
1755,7007
1756,7387
1757,6676
1758,4085
1759,2992
1760,1617
1761,1778
1762,4829
1763,5464
1764,2367
1765,6461
1766,8666
1767,2751
1768,106
1769,2260
1770,2527
1771,4404
1772,9182
1773,1728
1774,8481
1775,5312
1776,9701
1777,1464
1778,2933
1779,3412
1780,1909
1781,1741
1782,9661
1783,6733
1784,1833
1785,2623
1786,8013
1787,969
1788,5271
1789,7469
1790,4546
1791,632
1792,5670
1793,9647
1794,6208
1795,1344
1796,4948
1797,3527
1798,4877
1799,7454
1800,6683
1801,2889
1802,8075
1803,9823
1804,4386
1805,7994
1806,3072
1807,2495
1808,1889
1809,5617
1810,9348
1811,4688
1812,3916
1813,1833
1814,5510
1815,7044
1816,2729
1817,5052
1818,988
1819,672
1820,716
1821,1760
1822,7434
1823,8429
1824,6388
1825,356
1826,6303
1827,3689
1828,8718
1829,2817
1830,4458
1831,7745
1832,197
1833,8220
1834,6513
1835,161
1836,7862
1837,7151
1838,455
1839,2671
1840,6782
1841,1906
1842,3797
1843,9469
1844,9670
1845,7607
1846,6056
1847,234
1848,2792
1849,7925
1850,2441
1851,2134
1852,6351
1853,6426
1854,4269
1855,2228
1856,8014
1857,9450
1858,4262
1859,8999
1860,5186
1861,2347
1862,1190
1863,6297
1864,6758
1865,143
1866,4005
1867,6220
1868,5790
1869,3152
1870,354
1871,8000
1872,2474
1873,6005
1874,1949
1875,4424
1876,9044
1877,3708
1878,9849
1879,3679
1880,9476
1881,7407
1882,3680
1883,9350
1884,4335
1885,5342
1886,9595
1887,4708
1888,8111
1889,1361
1890,7808
1891,9360
1892,755
1893,7715
1894,7474
1895,8895
1896,631
1897,3548
1898,9673
1899,4548
1900,5797
1901,1309
1902,4328
1903,8005
1904,464
1905,2599
1906,4639
1907,2963
1908,4540
1909,3826
1910,7895
1911,8124
1912,7437
1913,4863
1914,8428
1915,8054
1916,2061
1917,5689
1918,5811
1919,3102
1920,564
1921,4829
1922,5995
1923,1784
1924,2369
1925,5597
1926,9145
1927,1825
1928,7832
1929,9689
1930,1963
1931,8576
1932,5097
1933,1101
1934,5096
1935,3903
1936,7084
1937,7353
1938,799
1939,8303
1940,5288
1941,4361
1942,9303
1943,9012
1944,6166
1945,3327
1946,5714
1947,2774
1948,9579
1949,2115
1950,1820
1951,1254
1952,3265
1953,1933
1954,8395
1955,3456
1956,5874
1957,9574
1958,6289
1959,1353
1960,7531
1961,3530
1962,9672
1963,5127
1964,6901
1965,8044
1966,8893
1967,6029
1968,1771
1969,8177
1970,8459
1971,7906
1972,483
1973,5621
1974,8983
1975,8188
1976,310
1977,2810
1978,2354
1979,1372
1980,6594
1981,6549
1982,2397
1983,1116
1984,3952
1985,2778
1986,8152
1987,4154
1988,5933
1989,5295
1990,2156
1991,4367
1992,5812
1993,166
1994,2192
1995,9510
1996,2793
1997,1098
1998,7481
1999,6851
2000,2026
2001,9789
2002,5012
2003,3287
2004,6838
2005,5573
2006,362
2007,7122
2008,6113
2009,2357
2010,4432
2011,4005
2012,1906
2013,4968
2014,3261
2015,7336
2016,4800
2017,2280
2018,1045
2019,6818
2020,7302
2021,741
2022,4432
2023,5450
2024,8246
2025,6434
2026,7493
2027,4894
2028,1640
2029,2037
2030,1782
2031,2107
2032,5000
2033,5964
2034,9101
2035,232
2036,9806
2037,6438
2038,5735
2039,6390
2040,8970
2041,9435
2042,8812
2043,675
2044,3951
2045,2688
2046,6131
2047,9378
2048,3105
2049,1473
2050,6131
2051,2523
2052,4424
2053,9958
2054,9069
2055,9840
2056,5668
2057,2940
2058,860
2059,5375
2060,3361
2061,3922
2062,219
2063,7290
2064,2128
2065,8942
2066,4336
2067,4135
2068,4456
2069,846
2070,393
2071,3245
2072,5737
2073,3832
2074,2369
2075,5444
2076,4334
2077,2387
2078,9344
2079,2381
2080,6223
2081,5214
2082,393
2083,2280
2084,9630
2085,3669
2086,4933
2087,9813
2088,8935
2089,5906
2090,2937
2091,3421
2092,7886
2093,5673
2094,390
2095,6839
2096,6690
2097,8564
2098,6417
2099,7381
2100,4854
2101,1791
2102,6654
2103,7658
2104,4343
2105,7270
2106,3591
2107,5104
2108,5007
2109,2916
2110,3927
2111,1582
2112,9646
2113,9968
2114,1131
2115,5494
2116,601
2117,3924
2118,6686
2119,2131
2120,2605
2121,7459
2122,2354
2123,6996
2124,3928
2125,8957
2126,8643
2127,1598
2128,6968
2129,8084
2130,1449
2131,7655
2132,4098
2133,9870
2134,1494
2135,4819
2136,7125
2137,1084
2138,8755
2139,1806
2140,2735
2141,1352
2142,4962
2143,3897
2144,5625
2145,635
2146,3487
2147,3197
2148,8178
2149,9633
2150,9996
2151,4828
2152,5154
2153,4916
2154,7353
2155,5245
2156,5594
2157,5968
2158,3357
2159,5487
2160,7033
2161,8500
2162,9805
2163,5746
2164,6188
2165,5225
2166,3172
2167,262
2168,9057
2169,2386
2170,8994
2171,8260
2172,5558
2173,9807
2174,1461
2175,339
2176,9127
2177,8100
2178,2640
2179,7242
2180,3399
2181,6743
2182,6049
2183,9832
2184,7194
2185,726
2186,9757
2187,7873
2188,9733
2189,5691
2190,204
2191,5483
2192,1587
2193,6401
2194,2169
2195,6672
2196,5135
2197,2852
2198,2740
2199,3496
2200,800
2201,7126
2202,7567
2203,906
2204,6590
2205,5948
2206,6546
2207,1475
2208,7734
2209,5955
2210,6953
2211,2342
2212,9783
2213,1617
2214,5330
2215,9570
2216,1894
2217,1207
2218,8989
2219,1331
2220,6699
2221,9143
2222,2405
2223,3592
2224,870
2225,6443
2226,8470
2227,9961
2228,3263
2229,3805
2230,2996
2231,4170
2232,9047
2233,7581
2234,8147
2235,1767
2236,6690
2237,6329
2238,5295
2239,8798
2240,652
2241,1203
2242,5799
2243,9174
2244,3287
2245,6501
2246,4074
2247,5684
2248,7474
2249,8113
2250,9705
2251,4932
2252,9561
2253,7076
2254,9737
2255,1721
2256,5736
2257,6804
2258,4532
2259,5507
2260,3489
2261,6184
2262,2663
2263,7359
2264,9372
2265,4751
2266,3365
2267,9655
2268,1430
2269,7015
2270,6881
2271,4922
2272,6694
2273,1997
2274,8131
2275,3443
2276,8883
2277,3780
2278,6299
2279,9688
2280,321
2281,4162
2282,8399
2283,379
2284,2954
2285,6072
2286,3353
2287,1126
2288,6138
2289,2751
2290,1912
2291,6498
2292,4217
2293,4310
2294,3278
2295,9656
2296,570
2297,2955
2298,3452
2299,6706
2300,6502
2301,3390
2302,3898
2303,7808
2304,7149
2305,9135
2306,9239
2307,3940
2308,2917
2309,3741
2310,9632
2311,7552
2312,7683
2313,7768
2314,7575
2315,9375
2316,4045
2317,5731
2318,3453
2319,9212
2320,658
2321,4060
2322,3838
2323,8884
2324,6223
2325,943
2326,1665
2327,6380
2328,1028
2329,5060
2330,2916
2331,2198
2332,5746
2333,691
2334,8641
2335,8738
2336,8171
2337,7304
2338,2759
2339,7684
2340,8640
2341,1317
2342,4852
2343,268
2344,286
2345,7129
2346,4493
2347,5517
2348,8317
2349,803
2350,7315
2351,4594
2352,6286
2353,2505
2354,1385
2355,7929
2356,3626
2357,9699
2358,9158
2359,3380
2360,5948
2361,8935
2362,5127
2363,7419
2364,773
2365,6220
2366,3890
2367,3337
2368,1768
2369,5630
2370,5844
2371,7096
2372,1161
2373,7355
2374,7913
2375,6478
2376,4261
2377,3762
2378,2435
2379,2389
2380,3039
2381,6521
2382,3307
2383,2410
2384,7637
2385,1759
2386,6624
2387,5531
2388,4670
2389,3500
2390,4692
2391,8227
2392,5538
2393,4910
2394,2966
2395,3340
2396,3422
2397,6977
2398,8895
2399,7038
2400,7478
2401,337
2402,7335
2403,8439
2404,6584
2405,7589
2406,3417
2407,8006
2408,8474
2409,2246
2410,9812
2411,8716
2412,4468
2413,6880
2414,710
2415,8415
2416,4401
2417,5850
2418,4784
2419,3520
2420,8149
2421,9140
2422,2997
2423,8870
2424,5880
2425,7570
2426,9917
2427,5045
2428,4438
2429,2953
2430,1544
2431,7143
2432,9521
2433,1454
2434,1874
2435,5086
2436,6554
2437,1465
2438,3360
2439,9262
2440,4277
2441,5426
2442,5848
2443,174
2444,9094
2445,3172
2446,8409
2447,5021
2448,6271
2449,8721
2450,3157
2451,7290
2452,9501
2453,1112
2454,4649
2455,8027
2456,4905
2457,6944
2458,2686
2459,8108
2460,657
2461,2628
2462,1109
2463,3557
2464,3101
2465,8609
2466,9682
2467,8373
2468,3412
2469,8201
2470,6147
2471,596
2472,6294
2473,7012
2474,2599
2475,8611
2476,6569
2477,6927
2478,3054
2479,2799
2480,2853
2481,3145
2482,9408
2483,3248
2484,5287
2485,472
2486,6777
2487,249
2488,7258
2489,4930
2490,2811
2491,9122
2492,5996
2493,2545
2494,5875
2495,2433
2496,9779
2497,9962
2498,1017
2499,8715
2500,9627
2501,7960
2502,9584
2503,138
2504,9161
2505,7949
2506,2250
2507,6781
2508,2739
2509,4686
2510,8396
2511,2072
2512,7212
2513,1155
2514,6110
2515,1876
2516,2720
2517,6379
2518,507
2519,9030
2520,8848
2521,1667
2522,8978
2523,1394
2524,3389
2525,6075
2526,8471
2527,880
2528,4504
2529,8094
